4551000,0.0437,1,2024-04-28 01:45:19
4552000,0.003,1,2024-04-28 01:45:19
4553000,19.002,1,2024-04-28 01:45:19
4554000,5.4425,1,2024-04-28 01:45:19
4555000,107.5703,1,2024-04-28 01:45:19
4548000,5.9023,0,2024-04-28 01:45:24
4547000,4.4304,0,2024-04-28 01:45:24
4546000,0.5421,0,2024-04-28 01:45:24
4545000,11.0843,0,2024-04-28 01:45:24
4543000,5.7803,0,2024-04-28 01:45:24
4551000,0.0437,1,2024-04-28 01:45:24
4552000,0.003,1,2024-04-28 01:45:24
4553000,22.562,1,2024-04-28 01:45:24
4554000,9.0025,1,2024-04-28 01:45:24
4555000,107.5703,1,2024-04-28 01:45:24
4548000,3.56,0,2024-04-28 01:45:29
4547000,5.6978,0,2024-04-28 01:45:29
4546000,0.5421,0,2024-04-28 01:45:29
4545000,0.1106,0,2024-04-28 01:45:29
4543000,6.7803,0,2024-04-28 01:45:29
4551000,0.0437,1,2024-04-28 01:45:29
4552000,0.003,1,2024-04-28 01:45:29
4553000,18.562,1,2024-04-28 01:45:29
4554000,9.0025,1,2024-04-28 01:45:29
4555000,107.5703,1,2024-04-28 01:45:29
4549000,4.0312,0,2024-04-28 01:45:34
4548000,1.7439,0,2024-04-28 01:45:34
4547000,4.4304,0,2024-04-28 01:45:34
4546000,0.5421,0,2024-04-28 01:45:34
4545000,5.4406,0,2024-04-28 01:45:34
4551000,0.0437,1,2024-04-28 01:45:34
4552000,0.003,1,2024-04-28 01:45:34
4553000,0.002,1,2024-04-28 01:45:34
4554000,24.0025,1,2024-04-28 01:45:34
4555000,107.5703,1,2024-04-28 01:45:34
4549000,4.083,0,2024-04-28 01:45:40
4548000,1.7439,0,2024-04-28 01:45:40
4547000,4.4304,0,2024-04-28 01:45:40
4546000,0.5421,0,2024-04-28 01:45:40
4545000,5.4406,0,2024-04-28 01:45:40
4551000,0.0437,1,2024-04-28 01:45:40
4552000,0.003,1,2024-04-28 01:45:40
4553000,0.002,1,2024-04-28 01:45:40
4554000,24.0025,1,2024-04-28 01:45:40
4555000,107.5703,1,2024-04-28 01:45:40
4549000,3.7407,0,2024-04-28 01:45:45
4548000,2.6249,0,2024-04-28 01:45:45
4547000,3.56,0,2024-04-28 01:45:45
4546000,0.5421,0,2024-04-28 01:45:45
4545000,5.4406,0,2024-04-28 01:45:45
4551000,0.0102,1,2024-04-28 01:45:45
4552000,0.003,1,2024-04-28 01:45:45
4553000,0.002,1,2024-04-28 01:45:45
4554000,24.0025,1,2024-04-28 01:45:45
4555000,107.5703,1,2024-04-28 01:45:45
4549000,3.614,0,2024-04-28 01:45:50
4548000,2.6249,0,2024-04-28 01:45:50
4547000,3.56,0,2024-04-28 01:45:50
4546000,0.5421,0,2024-04-28 01:45:50
4545000,5.4406,0,2024-04-28 01:45:50
4551000,0.0102,1,2024-04-28 01:45:50
4552000,0.003,1,2024-04-28 01:45:50
4553000,0.002,1,2024-04-28 01:45:50
4554000,20.4425,1,2024-04-28 01:45:50
4555000,111.1303,1,2024-04-28 01:45:50
4549000,0.054,0,2024-04-28 01:45:55
4548000,4.5677,0,2024-04-28 01:45:55
4547000,3.56,0,2024-04-28 01:45:55
4546000,11.5134,0,2024-04-28 01:45:55
4545000,5.4406,0,2024-04-28 01:45:55
4553000,4.0553,1,2024-04-28 01:45:55
4554000,20.4425,1,2024-04-28 01:45:55
4555000,111.1303,1,2024-04-28 01:45:55
4556000,25.9737,1,2024-04-28 01:45:55
4557000,4.4451,1,2024-04-28 01:45:55
4549000,0.054,0,2024-04-28 01:46:00
4548000,4.5677,0,2024-04-28 01:46:00
4547000,3.56,0,2024-04-28 01:46:00
4546000,11.5134,0,2024-04-28 01:46:00
4545000,5.4406,0,2024-04-28 01:46:00
4553000,4.0553,1,2024-04-28 01:46:00
4554000,20.4425,1,2024-04-28 01:46:00
4555000,111.1303,1,2024-04-28 01:46:00
4556000,25.9737,1,2024-04-28 01:46:00
4557000,4.4431,1,2024-04-28 01:46:00
4549000,0.054,0,2024-04-28 01:46:06
4548000,1.0077,0,2024-04-28 01:46:06
4547000,5.3039,0,2024-04-28 01:46:06
4546000,11.5134,0,2024-04-28 01:46:06
4545000,5.4406,0,2024-04-28 01:46:06
4553000,4.0553,1,2024-04-28 01:46:06
4554000,20.4425,1,2024-04-28 01:46:06
4555000,10.4287,1,2024-04-28 01:46:06
4556000,126.5485,1,2024-04-28 01:46:06
4557000,4.4431,1,2024-04-28 01:46:06
4550000,0.0013,0,2024-04-28 01:46:11
4549000,3.56,0,2024-04-28 01:46:11
4548000,4.9853,0,2024-04-28 01:46:11
4547000,3.56,0,2024-04-28 01:46:11
4546000,11.4112,0,2024-04-28 01:46:11
4553000,3.5534,1,2024-04-28 01:46:11
4554000,20.4425,1,2024-04-28 01:46:11
4555000,10.4287,1,2024-04-28 01:46:11
4556000,126.5485,1,2024-04-28 01:46:11
4557000,4.4431,1,2024-04-28 01:46:11
4550000,0.1207,0,2024-04-28 01:46:16
4549000,3.56,0,2024-04-28 01:46:16
4548000,3.8921,0,2024-04-28 01:46:16
4547000,3.56,0,2024-04-28 01:46:16
4546000,11.4112,0,2024-04-28 01:46:16
4553000,3.5534,1,2024-04-28 01:46:16
4554000,20.4425,1,2024-04-28 01:46:16
4555000,10.4287,1,2024-04-28 01:46:16
4556000,126.5485,1,2024-04-28 01:46:16
4557000,4.4431,1,2024-04-28 01:46:16
4550000,0.1207,0,2024-04-28 01:46:21
4549000,5.3039,0,2024-04-28 01:46:21
4548000,4.5432,0,2024-04-28 01:46:21
